question_id,structure_cluster,topic_name,model,is_correct
2637,Замена ИКС_ИГРЕК,Спорт и игры,Phi-4,False
2637,Замена ИКС_ИГРЕК,Спорт и игры,Llama-4,False
2637,Замена ИКС_ИГРЕК,Спорт и игры,Qwen3,False
2637,Замена ИКС_ИГРЕК,Спорт и игры,DeepSeek-R1,False
2637,Замена ИКС_ИГРЕК,Спорт и игры,DeepSeek-V3,True
2638,Cоседние буквы алфавита,Произведения и персонажи,gemma-3,False
2638,Cоседние буквы алфавита,Произведения и персонажи,QwQ,False
2638,Cоседние буквы алфавита,Произведения и персонажи,Phi-4,False
2638,Cоседние буквы алфавита,Произведения и персонажи,Llama-4,False
2638,Cоседние буквы алфавита,Произведения и персонажи,Qwen3,False
2638,Cоседние буквы алфавита,Произведения и персонажи,DeepSeek-R1,False
2638,Cоседние буквы алфавита,Произведения и персонажи,DeepSeek-V3,False
2639,Замена ТАКОЙ_ТАКАЯ,Наука и природа,gemma-3,False
2639,Замена ТАКОЙ_ТАКАЯ,Наука и природа,QwQ,False
2639,Замена ТАКОЙ_ТАКАЯ,Наука и природа,Phi-4,False
2639,Замена ТАКОЙ_ТАКАЯ,Наука и природа,Llama-4,False
2639,Замена ТАКОЙ_ТАКАЯ,Наука и природа,Qwen3,False
2639,Замена ТАКОЙ_ТАКАЯ,Наука и природа,DeepSeek-R1,False
2639,Замена ТАКОЙ_ТАКАЯ,Наука и природа,DeepSeek-V3,False
2640,Пропуск,Еда и напитки,gemma-3,False
2640,Пропуск,Еда и напитки,QwQ,False
2640,Пропуск,Еда и напитки,Phi-4,False
2640,Пропуск,Еда и напитки,Llama-4,False
2640,Пропуск,Еда и напитки,Qwen3,False
2640,Пропуск,Еда и напитки,DeepSeek-R1,False
2640,Пропуск,Еда и напитки,DeepSeek-V3,False
2641,Фамилия_Имя,Шум,gemma-3,True
2641,Фамилия_Имя,Шум,QwQ,False
2641,Фамилия_Имя,Шум,Phi-4,False
2641,Фамилия_Имя,Шум,Llama-4,True
2641,Фамилия_Имя,Шум,Qwen3,True
2641,Фамилия_Имя,Шум,DeepSeek-R1,True
2641,Фамилия_Имя,Шум,DeepSeek-V3,True
2642,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
2642,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
2642,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2642,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2642,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
2642,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,True
2642,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,True
2643,Ответ из N слов,"Кино, сериалы и актеры",gemma-3,False
2643,Ответ из N слов,"Кино, сериалы и актеры",QwQ,False
2643,Ответ из N слов,"Кино, сериалы и актеры",Phi-4,False
2643,Ответ из N слов,"Кино, сериалы и актеры",Llama-4,False
2643,Ответ из N слов,"Кино, сериалы и актеры",Qwen3,False
2643,Ответ из N слов,"Кино, сериалы и актеры",DeepSeek-R1,False
2643,Ответ из N слов,"Кино, сериалы и актеры",DeepSeek-V3,True
2644,Ответ из N слов,Литература,gemma-3,False
2644,Ответ из N слов,Литература,QwQ,False
2644,Ответ из N слов,Литература,Phi-4,False
2644,Ответ из N слов,Литература,Llama-4,False
2644,Ответ из N слов,Литература,Qwen3,False
2644,Ответ из N слов,Литература,DeepSeek-R1,True
2644,Ответ из N слов,Литература,DeepSeek-V3,True
2645,Другое,Шум,gemma-3,False
2645,Другое,Шум,QwQ,True
2645,Другое,Шум,Phi-4,False
2645,Другое,Шум,Llama-4,False
2645,Другое,Шум,Qwen3,False
2645,Другое,Шум,DeepSeek-R1,True
2645,Другое,Шум,DeepSeek-V3,False
2646,Ответ из N слов,Технологии,gemma-3,False
2646,Ответ из N слов,Технологии,QwQ,False
2646,Ответ из N слов,Технологии,Phi-4,False
2646,Ответ из N слов,Технологии,Llama-4,False
2646,Ответ из N слов,Технологии,Qwen3,False
2646,Ответ из N слов,Технологии,DeepSeek-R1,False
2646,Ответ из N слов,Технологии,DeepSeek-V3,False
2648,Замена ИКС_ИГРЕК,Шум,gemma-3,False
2648,Замена ИКС_ИГРЕК,Шум,QwQ,False
2648,Замена ИКС_ИГРЕК,Шум,Phi-4,False
2648,Замена ИКС_ИГРЕК,Шум,Llama-4,False
2648,Замена ИКС_ИГРЕК,Шум,Qwen3,False
2648,Замена ИКС_ИГРЕК,Шум,DeepSeek-R1,False
2648,Замена ИКС_ИГРЕК,Шум,DeepSeek-V3,False
2650,Пропуск,Языки и загадки,gemma-3,False
2650,Пропуск,Языки и загадки,QwQ,False
2650,Пропуск,Языки и загадки,Phi-4,False
2650,Пропуск,Языки и загадки,Llama-4,False
2650,Пропуск,Языки и загадки,Qwen3,False
2650,Пропуск,Языки и загадки,DeepSeek-R1,False
2650,Пропуск,Языки и загадки,DeepSeek-V3,False
2651,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
2651,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
2651,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2651,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2651,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
2651,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,True
2651,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
2652,Другое,Люди и события,gemma-3,False
2652,Другое,Люди и события,QwQ,False
2652,Другое,Люди и события,Phi-4,False
2652,Другое,Люди и события,Llama-4,False
2652,Другое,Люди и события,Qwen3,False
2652,Другое,Люди и события,DeepSeek-R1,False
2652,Другое,Люди и события,DeepSeek-V3,False
2653,Ответ из N слов,Шум,gemma-3,False
2653,Ответ из N слов,Шум,QwQ,False
2653,Ответ из N слов,Шум,Phi-4,False
2653,Ответ из N слов,Шум,Llama-4,True
2653,Ответ из N слов,Шум,Qwen3,False
2653,Ответ из N слов,Шум,DeepSeek-R1,True
2653,Ответ из N слов,Шум,DeepSeek-V3,True
2654,Другое,Наука и природа,gemma-3,False
2654,Другое,Наука и природа,QwQ,False
2654,Другое,Наука и природа,Phi-4,False
2654,Другое,Наука и природа,Llama-4,False
2654,Другое,Наука и природа,Qwen3,False
2654,Другое,Наука и природа,DeepSeek-R1,True
2654,Другое,Наука и природа,DeepSeek-V3,False
2655,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
2655,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
2655,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2655,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2655,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
2655,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,False
2655,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
2656,Замена ОН_ОНА_ОНИ,Спорт и игры,gemma-3,True
2656,Замена ОН_ОНА_ОНИ,Спорт и игры,QwQ,True
2656,Замена ОН_ОНА_ОНИ,Спорт и игры,Phi-4,False
2656,Замена ОН_ОНА_ОНИ,Спорт и игры,Llama-4,True
2656,Замена ОН_ОНА_ОНИ,Спорт и игры,Qwen3,False
2656,Замена ОН_ОНА_ОНИ,Спорт и игры,DeepSeek-R1,True
2656,Замена ОН_ОНА_ОНИ,Спорт и игры,DeepSeek-V3,True
2658,Замена ОН_ОНА_ОНИ,"История, войны и правители",gemma-3,True
2658,Замена ОН_ОНА_ОНИ,"История, войны и правители",QwQ,True
2658,Замена ОН_ОНА_ОНИ,"История, войны и правители",Phi-4,False
2658,Замена ОН_ОНА_ОНИ,"История, войны и правители",Llama-4,True
2658,Замена ОН_ОНА_ОНИ,"История, войны и правители",Qwen3,True
2658,Замена ОН_ОНА_ОНИ,"История, войны и правители",DeepSeek-R1,True
2658,Замена ОН_ОНА_ОНИ,"История, войны и правители",DeepSeek-V3,True
2659,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
2659,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
2659,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2659,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2659,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
2659,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,True
2659,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,True
2660,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
2660,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
2660,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2660,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2660,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
2660,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,False
2660,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
2663,Замена ОН_ОНА_ОНИ,Спорт и игры,gemma-3,True
2663,Замена ОН_ОНА_ОНИ,Спорт и игры,QwQ,False
2663,Замена ОН_ОНА_ОНИ,Спорт и игры,Phi-4,False
2663,Замена ОН_ОНА_ОНИ,Спорт и игры,Llama-4,True
2663,Замена ОН_ОНА_ОНИ,Спорт и игры,Qwen3,False
2663,Замена ОН_ОНА_ОНИ,Спорт и игры,DeepSeek-R1,True
2663,Замена ОН_ОНА_ОНИ,Спорт и игры,DeepSeek-V3,True
2664,Другое,Шум,gemma-3,False
2664,Другое,Шум,QwQ,False
2664,Другое,Шум,Phi-4,False
2664,Другое,Шум,Llama-4,False
2664,Другое,Шум,Qwen3,False
2664,Другое,Шум,DeepSeek-R1,False
2664,Другое,Шум,DeepSeek-V3,False
2665,Ответ из N слов,Шум,gemma-3,False
2665,Ответ из N слов,Шум,QwQ,False
2665,Ответ из N слов,Шум,Phi-4,False
2665,Ответ из N слов,Шум,Llama-4,False
2665,Ответ из N слов,Шум,Qwen3,False
2665,Ответ из N слов,Шум,DeepSeek-R1,True
2665,Ответ из N слов,Шум,DeepSeek-V3,False
2667,Ответ из N слов,Еда и напитки,gemma-3,True
2667,Ответ из N слов,Еда и напитки,QwQ,False
2667,Ответ из N слов,Еда и напитки,Phi-4,False
2667,Ответ из N слов,Еда и напитки,Llama-4,False
2667,Ответ из N слов,Еда и напитки,Qwen3,True
2667,Ответ из N слов,Еда и напитки,DeepSeek-R1,False
2667,Ответ из N слов,Еда и напитки,DeepSeek-V3,False
2668,Замена ОН_ОНА_ОНИ,"Кино, сериалы и актеры",gemma-3,False
2668,Замена ОН_ОНА_ОНИ,"Кино, сериалы и актеры",QwQ,False
2668,Замена ОН_ОНА_ОНИ,"Кино, сериалы и актеры",Phi-4,False
2668,Замена ОН_ОНА_ОНИ,"Кино, сериалы и актеры",Llama-4,False
2668,Замена ОН_ОНА_ОНИ,"Кино, сериалы и актеры",Qwen3,False
2668,Замена ОН_ОНА_ОНИ,"Кино, сериалы и актеры",DeepSeek-R1,True
2668,Замена ОН_ОНА_ОНИ,"Кино, сериалы и актеры",DeepSeek-V3,False
2669,Замена ИКС_ИГРЕК,Шум,gemma-3,False
2669,Замена ИКС_ИГРЕК,Шум,QwQ,False
2669,Замена ИКС_ИГРЕК,Шум,Phi-4,False
2669,Замена ИКС_ИГРЕК,Шум,Llama-4,True
2669,Замена ИКС_ИГРЕК,Шум,Qwen3,False
2669,Замена ИКС_ИГРЕК,Шум,DeepSeek-R1,False
2669,Замена ИКС_ИГРЕК,Шум,DeepSeek-V3,False
2671,Другое,Наука и природа,gemma-3,False
2671,Другое,Наука и природа,QwQ,True
2671,Другое,Наука и природа,Phi-4,False
2671,Другое,Наука и природа,Llama-4,False
2671,Другое,Наука и природа,Qwen3,False
2671,Другое,Наука и природа,DeepSeek-R1,False
2671,Другое,Наука и природа,DeepSeek-V3,True
2672,Замена ОН_ОНА_ОНИ,Произведения и персонажи,gemma-3,False
2672,Замена ОН_ОНА_ОНИ,Произведения и персонажи,QwQ,False
2672,Замена ОН_ОНА_ОНИ,Произведения и персонажи,Phi-4,False
2672,Замена ОН_ОНА_ОНИ,Произведения и персонажи,Llama-4,False
2672,Замена ОН_ОНА_ОНИ,Произведения и персонажи,Qwen3,False
2672,Замена ОН_ОНА_ОНИ,Произведения и персонажи,DeepSeek-R1,False
2672,Замена ОН_ОНА_ОНИ,Произведения и персонажи,DeepSeek-V3,False
2673,Пропуск,Шум,gemma-3,False
2673,Пропуск,Шум,QwQ,False
2673,Пропуск,Шум,Phi-4,False
2673,Пропуск,Шум,Llama-4,False
2673,Пропуск,Шум,Qwen3,False
2673,Пропуск,Шум,DeepSeek-R1,False
2673,Пропуск,Шум,DeepSeek-V3,False
2675,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
2675,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
2675,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2675,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2675,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
2675,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,False
2675,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
2676,Другое,Языки и загадки,gemma-3,False
2676,Другое,Языки и загадки,QwQ,False
2676,Другое,Языки и загадки,Phi-4,False
2676,Другое,Языки и загадки,Llama-4,False
2676,Другое,Языки и загадки,Qwen3,False
2676,Другое,Языки и загадки,DeepSeek-R1,False
2676,Другое,Языки и загадки,DeepSeek-V3,False
2677,Другое,Шум,gemma-3,False
2677,Другое,Шум,QwQ,False
2677,Другое,Шум,Phi-4,False
2677,Другое,Шум,Llama-4,False
2677,Другое,Шум,Qwen3,False
2677,Другое,Шум,DeepSeek-R1,True
2677,Другое,Шум,DeepSeek-V3,True
2678,Ответ из N слов,Шум,gemma-3,False
2678,Ответ из N слов,Шум,QwQ,False
2678,Ответ из N слов,Шум,Phi-4,False
2678,Ответ из N слов,Шум,Llama-4,False
2678,Ответ из N слов,Шум,Qwen3,False
2678,Ответ из N слов,Шум,DeepSeek-R1,False
2678,Ответ из N слов,Шум,DeepSeek-V3,False
2679,Замена ОН_ОНА_ОНИ,Спорт и игры,gemma-3,False
2679,Замена ОН_ОНА_ОНИ,Спорт и игры,QwQ,False
2679,Замена ОН_ОНА_ОНИ,Спорт и игры,Phi-4,False
2679,Замена ОН_ОНА_ОНИ,Спорт и игры,Llama-4,False
2679,Замена ОН_ОНА_ОНИ,Спорт и игры,Qwen3,False
2679,Замена ОН_ОНА_ОНИ,Спорт и игры,DeepSeek-R1,False
2679,Замена ОН_ОНА_ОНИ,Спорт и игры,DeepSeek-V3,False
2680,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
2680,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
2680,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2680,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2680,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
2680,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,True
2680,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,True
2681,Замена ИКС_ИГРЕК,Шум,gemma-3,False
2681,Замена ИКС_ИГРЕК,Шум,QwQ,False
2681,Замена ИКС_ИГРЕК,Шум,Phi-4,False
2681,Замена ИКС_ИГРЕК,Шум,Llama-4,False
2681,Замена ИКС_ИГРЕК,Шум,Qwen3,False
2681,Замена ИКС_ИГРЕК,Шум,DeepSeek-R1,False
2681,Замена ИКС_ИГРЕК,Шум,DeepSeek-V3,False
2682,Замена ОН_ОНА_ОНИ,Медицина,gemma-3,False
2682,Замена ОН_ОНА_ОНИ,Медицина,QwQ,False
2682,Замена ОН_ОНА_ОНИ,Медицина,Phi-4,False
2682,Замена ОН_ОНА_ОНИ,Медицина,Llama-4,False
2682,Замена ОН_ОНА_ОНИ,Медицина,Qwen3,False
2682,Замена ОН_ОНА_ОНИ,Медицина,DeepSeek-R1,True
2682,Замена ОН_ОНА_ОНИ,Медицина,DeepSeek-V3,True
2683,Замена ИКС_ИГРЕК,Шум,gemma-3,False
2683,Замена ИКС_ИГРЕК,Шум,QwQ,False
2683,Замена ИКС_ИГРЕК,Шум,Phi-4,False
2683,Замена ИКС_ИГРЕК,Шум,Llama-4,False
2683,Замена ИКС_ИГРЕК,Шум,Qwen3,False
2683,Замена ИКС_ИГРЕК,Шум,DeepSeek-R1,True
2683,Замена ИКС_ИГРЕК,Шум,DeepSeek-V3,False
2684,Другое,Шум,gemma-3,False
2684,Другое,Шум,QwQ,False
2684,Другое,Шум,Phi-4,False
2684,Другое,Шум,Llama-4,False
2684,Другое,Шум,Qwen3,True
2684,Другое,Шум,DeepSeek-R1,True
2684,Другое,Шум,DeepSeek-V3,True
2685,Замена ИКС_ИГРЕК,Религии и традиции,gemma-3,False
2685,Замена ИКС_ИГРЕК,Религии и традиции,QwQ,False
2685,Замена ИКС_ИГРЕК,Религии и традиции,Phi-4,False
2685,Замена ИКС_ИГРЕК,Религии и традиции,Llama-4,False
2685,Замена ИКС_ИГРЕК,Религии и традиции,Qwen3,False
2685,Замена ИКС_ИГРЕК,Религии и традиции,DeepSeek-R1,False
2685,Замена ИКС_ИГРЕК,Религии и традиции,DeepSeek-V3,False
2686,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
2686,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
2686,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2686,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2686,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
2686,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,True
2686,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
2687,Замена ИКС_ИГРЕК,Произведения и персонажи,gemma-3,False
2687,Замена ИКС_ИГРЕК,Произведения и персонажи,QwQ,False
2687,Замена ИКС_ИГРЕК,Произведения и персонажи,Phi-4,False
2687,Замена ИКС_ИГРЕК,Произведения и персонажи,Llama-4,False
2687,Замена ИКС_ИГРЕК,Произведения и персонажи,Qwen3,False
2687,Замена ИКС_ИГРЕК,Произведения и персонажи,DeepSeek-R1,False
2687,Замена ИКС_ИГРЕК,Произведения и персонажи,DeepSeek-V3,False
2689,Замена ИКС_ИГРЕК,Шум,gemma-3,False
2689,Замена ИКС_ИГРЕК,Шум,QwQ,False
2689,Замена ИКС_ИГРЕК,Шум,Phi-4,False
2689,Замена ИКС_ИГРЕК,Шум,Llama-4,False
2689,Замена ИКС_ИГРЕК,Шум,Qwen3,False
2689,Замена ИКС_ИГРЕК,Шум,DeepSeek-R1,False
2689,Замена ИКС_ИГРЕК,Шум,DeepSeek-V3,False
2690,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
2690,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
2690,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2690,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2690,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
2690,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,False
2690,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
2692,Cоседние буквы алфавита,Языки и загадки,gemma-3,False
2692,Cоседние буквы алфавита,Языки и загадки,QwQ,True
2692,Cоседние буквы алфавита,Языки и загадки,Phi-4,False
2692,Cоседние буквы алфавита,Языки и загадки,Llama-4,False
2692,Cоседние буквы алфавита,Языки и загадки,Qwen3,False
2692,Cоседние буквы алфавита,Языки и загадки,DeepSeek-R1,True
2692,Cоседние буквы алфавита,Языки и загадки,DeepSeek-V3,False
2693,Cоседние буквы алфавита,Религии и традиции,gemma-3,False
2693,Cоседние буквы алфавита,Религии и традиции,QwQ,False
2693,Cоседние буквы алфавита,Религии и традиции,Phi-4,False
2693,Cоседние буквы алфавита,Религии и традиции,Llama-4,False
2693,Cоседние буквы алфавита,Религии и традиции,Qwen3,False
2693,Cоседние буквы алфавита,Религии и традиции,DeepSeek-R1,False
2693,Cоседние буквы алфавита,Религии и традиции,DeepSeek-V3,False
2694,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
2694,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
2694,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2694,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2694,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
2694,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,True
2694,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
2695,Другое,Шум,gemma-3,True
2695,Другое,Шум,QwQ,False
2695,Другое,Шум,Phi-4,False
2695,Другое,Шум,Llama-4,False
2695,Другое,Шум,Qwen3,False
2695,Другое,Шум,DeepSeek-R1,True
2695,Другое,Шум,DeepSeek-V3,True
2696,Замена ОН_ОНА_ОНИ,Наука и природа,gemma-3,True
2696,Замена ОН_ОНА_ОНИ,Наука и природа,QwQ,False
2696,Замена ОН_ОНА_ОНИ,Наука и природа,Phi-4,False
2696,Замена ОН_ОНА_ОНИ,Наука и природа,Llama-4,True
2696,Замена ОН_ОНА_ОНИ,Наука и природа,Qwen3,True
2696,Замена ОН_ОНА_ОНИ,Наука и природа,DeepSeek-R1,True
2696,Замена ОН_ОНА_ОНИ,Наука и природа,DeepSeek-V3,True
2698,Ответ из N слов,Спорт и игры,gemma-3,True
2698,Ответ из N слов,Спорт и игры,QwQ,True
2698,Ответ из N слов,Спорт и игры,Phi-4,False
2698,Ответ из N слов,Спорт и игры,Llama-4,True
2698,Ответ из N слов,Спорт и игры,Qwen3,True
2698,Ответ из N слов,Спорт и игры,DeepSeek-R1,True
2698,Ответ из N слов,Спорт и игры,DeepSeek-V3,True
2699,Cоседние буквы алфавита,Шум,gemma-3,False
2699,Cоседние буквы алфавита,Шум,QwQ,False
2699,Cоседние буквы алфавита,Шум,Phi-4,False
2699,Cоседние буквы алфавита,Шум,Llama-4,False
2699,Cоседние буквы алфавита,Шум,Qwen3,True
2699,Cоседние буквы алфавита,Шум,DeepSeek-R1,True
2699,Cоседние буквы алфавита,Шум,DeepSeek-V3,False
2700,Другое,Шум,gemma-3,False
2700,Другое,Шум,QwQ,False
2700,Другое,Шум,Phi-4,False
2700,Другое,Шум,Llama-4,False
2700,Другое,Шум,Qwen3,False
2700,Другое,Шум,DeepSeek-R1,False
2700,Другое,Шум,DeepSeek-V3,False
2701,Замена ОН_ОНА_ОНИ,Шум,gemma-3,True
2701,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
2701,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2701,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2701,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
2701,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,True
2701,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
2702,Пропуск,Языки и загадки,gemma-3,False
2702,Пропуск,Языки и загадки,QwQ,False
2702,Пропуск,Языки и загадки,Phi-4,False
2702,Пропуск,Языки и загадки,Llama-4,False
2702,Пропуск,Языки и загадки,Qwen3,False
2702,Пропуск,Языки и загадки,DeepSeek-R1,False
2702,Пропуск,Языки и загадки,DeepSeek-V3,False
2703,Другое,Шум,gemma-3,False
2703,Другое,Шум,QwQ,False
2703,Другое,Шум,Phi-4,False
2703,Другое,Шум,Llama-4,False
2703,Другое,Шум,Qwen3,False
2703,Другое,Шум,DeepSeek-R1,False
2703,Другое,Шум,DeepSeek-V3,True
2704,Замена ТАКОЙ_ТАКАЯ,Наука и природа,gemma-3,True
2704,Замена ТАКОЙ_ТАКАЯ,Наука и природа,QwQ,False
2704,Замена ТАКОЙ_ТАКАЯ,Наука и природа,Phi-4,False
2704,Замена ТАКОЙ_ТАКАЯ,Наука и природа,Llama-4,False
2704,Замена ТАКОЙ_ТАКАЯ,Наука и природа,Qwen3,False
2704,Замена ТАКОЙ_ТАКАЯ,Наука и природа,DeepSeek-R1,False
2704,Замена ТАКОЙ_ТАКАЯ,Наука и природа,DeepSeek-V3,False
2705,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
2705,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
2705,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2705,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2705,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
2705,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,True
2705,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
2706,Замена ОН_ОНА_ОНИ,Произведения и персонажи,gemma-3,False
2706,Замена ОН_ОНА_ОНИ,Произведения и персонажи,QwQ,False
2706,Замена ОН_ОНА_ОНИ,Произведения и персонажи,Phi-4,False
2706,Замена ОН_ОНА_ОНИ,Произведения и персонажи,Llama-4,False
2706,Замена ОН_ОНА_ОНИ,Произведения и персонажи,Qwen3,False
2706,Замена ОН_ОНА_ОНИ,Произведения и персонажи,DeepSeek-R1,True
2706,Замена ОН_ОНА_ОНИ,Произведения и персонажи,DeepSeek-V3,True
2707,Ответ из N слов,Шум,gemma-3,False
2707,Ответ из N слов,Шум,QwQ,False
2707,Ответ из N слов,Шум,Phi-4,False
2707,Ответ из N слов,Шум,Llama-4,False
2707,Ответ из N слов,Шум,Qwen3,False
2707,Ответ из N слов,Шум,DeepSeek-R1,True
2707,Ответ из N слов,Шум,DeepSeek-V3,False
2708,Фамилия_Имя,Спорт и игры,gemma-3,False
2708,Фамилия_Имя,Спорт и игры,QwQ,False
2708,Фамилия_Имя,Спорт и игры,Phi-4,False
2708,Фамилия_Имя,Спорт и игры,Llama-4,False
2708,Фамилия_Имя,Спорт и игры,Qwen3,False
2708,Фамилия_Имя,Спорт и игры,DeepSeek-R1,True
2708,Фамилия_Имя,Спорт и игры,DeepSeek-V3,False
2710,Замена ОН_ОНА_ОНИ,Шум,gemma-3,False
2710,Замена ОН_ОНА_ОНИ,Шум,QwQ,False
2710,Замена ОН_ОНА_ОНИ,Шум,Phi-4,False
2710,Замена ОН_ОНА_ОНИ,Шум,Llama-4,False
2710,Замена ОН_ОНА_ОНИ,Шум,Qwen3,False
2710,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-R1,False
2710,Замена ОН_ОНА_ОНИ,Шум,DeepSeek-V3,False
2711,Замена ОН_ОНА_ОНИ,Спорт и игры,gemma-3,False
2711,Замена ОН_ОНА_ОНИ,Спорт и игры,QwQ,False
2711,Замена ОН_ОНА_ОНИ,Спорт и игры,Phi-4,False
2711,Замена ОН_ОНА_ОНИ,Спорт и игры,Llama-4,False
2711,Замена ОН_ОНА_ОНИ,Спорт и игры,Qwen3,False
2711,Замена ОН_ОНА_ОНИ,Спорт и игры,DeepSeek-R1,False
2711,Замена ОН_ОНА_ОНИ,Спорт и игры,DeepSeek-V3,False
2712,Замена ОН_ОНА_ОНИ,Религии и традиции,gemma-3,True
2712,Замена ОН_ОНА_ОНИ,Религии и традиции,QwQ,False
2712,Замена ОН_ОНА_ОНИ,Религии и традиции,Phi-4,False
2712,Замена ОН_ОНА_ОНИ,Религии и традиции,Llama-4,True
2712,Замена ОН_ОНА_ОНИ,Религии и традиции,Qwen3,True
2712,Замена ОН_ОНА_ОНИ,Религии и традиции,DeepSeek-R1,True
2712,Замена ОН_ОНА_ОНИ,Религии и традиции,DeepSeek-V3,True
2713,Другое,Музыка,gemma-3,False
2713,Другое,Музыка,QwQ,False
2713,Другое,Музыка,Phi-4,False
2713,Другое,Музыка,Llama-4,False
2713,Другое,Музыка,Qwen3,False
2713,Другое,Музыка,DeepSeek-R1,False
2713,Другое,Музыка,DeepSeek-V3,False
2714,Фамилия_Имя,Наука и природа,gemma-3,False
